Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_train_2738,50.0,20.54,19.96,90.5,
vae_wgan_train_2739,50.0,20.19,19.96,90.15,
vae_wgan_train_273,50.0,5.29,19.28,74.57,
vae_wgan_train_2740,50.0,5.41,19.84,75.25,
vae_wgan_train_2741,50.0,4.79,19.92,74.71,
vae_wgan_train_2742,50.0,5.67,19.0,74.67,
vae_wgan_train_2743,50.0,5.88,19.56,75.44,
vae_wgan_train_2744,50.0,20.76,19.92,90.68,
vae_wgan_train_2745,50.0,19.66,19.92,89.58,
vae_wgan_train_2746,50.0,20.32,19.92,90.24,
vae_wgan_train_2747,50.0,21.05,19.96,91.01,
vae_wgan_train_2748,50.0,6.74,19.96,76.7,
vae_wgan_train_2749,50.0,20.97,19.92,90.89,
vae_wgan_train_274,50.0,1.85,20,71.85,
vae_wgan_train_2750,50.0,20.41,19.96,90.37,
vae_wgan_train_2751,50.0,20.41,19.92,90.33,
vae_wgan_train_2752,50.0,21.16,19.92,91.08,
vae_wgan_train_2753,50.0,5.68,19.52,75.2,
vae_wgan_train_2754,50.0,20.69,19.92,90.61,
vae_wgan_train_2755,50.0,20.02,19.96,89.98,
vae_wgan_train_2756,50.0,4.93,19.88,74.81,
vae_wgan_train_2757,50.0,4.68,19.92,74.6,
vae_wgan_train_2758,50.0,5.69,19.92,75.61,
vae_wgan_train_2759,50.0,5.8,19.72,75.52,
vae_wgan_train_275,50.0,4.78,19.92,74.7,
vae_wgan_train_2760,50.0,5.83,19.88,75.71,
vae_wgan_train_2761,50.0,20.52,19.48,90.0,
vae_wgan_train_2762,50.0,6.13,19.92,76.05,
vae_wgan_train_2763,50.0,19.41,19.92,89.33,
vae_wgan_train_2764,50.0,5.87,19.6,75.47,
vae_wgan_train_2765,50.0,20.37,19.96,90.33,
vae_wgan_train_2766,50.0,6.22,19.92,76.14,
vae_wgan_train_2767,50.0,20.26,19.96,90.22,
vae_wgan_train_2768,50.0,21.24,19.96,91.2,
vae_wgan_train_2769,50.0,5.86,19.64,75.5,
vae_wgan_train_276,50.0,3.29,19.84,73.13,
vae_wgan_train_2770,50.0,4.83,19.92,74.75,
vae_wgan_train_2771,50.0,6.06,19.92,75.98,
vae_wgan_train_2772,50.0,20.38,19.96,90.34,
vae_wgan_train_2773,50.0,5.2,19.4,74.6,
vae_wgan_train_2774,50.0,4.66,19.8,74.46,
vae_wgan_train_2775,50.0,4.71,19.44,74.15,
vae_wgan_train_2776,50.0,4.45,19.8,74.25,
vae_wgan_train_2777,50.0,19.94,19.96,89.9,
vae_wgan_train_2778,50.0,20.36,19.92,90.28,
vae_wgan_train_2779,50.0,6.13,19.96,76.09,
vae_wgan_train_277,50.0,3.29,19.92,73.21,
vae_wgan_train_2780,50.0,5.91,19.96,75.87,
vae_wgan_train_2781,50.0,5.82,19.32,75.14,
vae_wgan_train_2782,50.0,21.14,19.96,91.1,
vae_wgan_train_2783,50.0,6.89,19.44,76.33,
vae_wgan_train_2784,50.0,6.49,19.96,76.45,
vae_wgan_train_2785,50.0,6.07,19.64,75.71,
vae_wgan_train_2786,50.0,5.17,19.96,75.13,
vae_wgan_train_2787,50.0,5.47,19.44,74.91,
vae_wgan_train_2788,50.0,20.51,20,90.51,
vae_wgan_train_2789,50.0,5.0,19.92,74.92,
vae_wgan_train_278,50.0,19.67,19.92,89.59,
vae_wgan_train_2790,50.0,6.21,19.96,76.17,
vae_wgan_train_2791,50.0,5.48,19.28,74.76,
vae_wgan_train_2792,50.0,19.34,19.92,89.26,
vae_wgan_train_2793,50.0,5.32,19.92,75.24,
vae_wgan_train_2794,50.0,4.95,19.96,74.91,
vae_wgan_train_2795,50.0,4.3,19.6,73.9,
vae_wgan_train_2796,50.0,5.35,19.96,75.31,
vae_wgan_train_2797,50.0,5.33,19.96,75.29,
vae_wgan_train_2798,50.0,20.06,19.96,90.02,
vae_wgan_train_2799,50.0,6.28,19.68,75.96,
vae_wgan_train_279,50.0,18.51,19.92,88.43,
vae_wgan_train_27,50.0,19.85,19.96,89.81,
vae_wgan_train_2800,50.0,6.11,19.36,75.47,
vae_wgan_train_2801,50.0,20.73,19.96,90.69,
vae_wgan_train_2802,50.0,5.88,19.92,75.8,
vae_wgan_train_2803,50.0,5.81,19.44,75.25,
vae_wgan_train_2804,50.0,20.31,19.96,90.27,
vae_wgan_train_2805,50.0,4.45,19.92,74.37,
vae_wgan_train_2806,50.0,5.52,19.48,75.0,
vae_wgan_train_2807,50.0,5.87,19.92,75.79,
vae_wgan_train_2808,50.0,20.67,19.92,90.59,
vae_wgan_train_2809,50.0,19.77,19.92,89.69,
vae_wgan_train_280,50.0,3.29,19.64,72.93,
vae_wgan_train_2810,50.0,20.28,19.96,90.24,
vae_wgan_train_2811,50.0,5.03,19.92,74.95,
vae_wgan_train_2812,50.0,20.79,19.96,90.75,
vae_wgan_train_2813,50.0,5.86,18.16,74.02,
vae_wgan_train_2814,50.0,20.18,19.92,90.1,
vae_wgan_train_2815,50.0,4.13,19.88,74.01,
vae_wgan_train_2816,50.0,5.31,19.96,75.27,
vae_wgan_train_2817,50.0,19.96,19.96,89.92,
vae_wgan_train_2818,50.0,5.21,18.72,73.93,
vae_wgan_train_2819,50.0,5.61,19.4,75.01,
vae_wgan_train_281,50.0,4.35,19.92,74.27,
vae_wgan_train_2820,50.0,5.78,19.48,75.26,
vae_wgan_train_2821,50.0,20.54,19.92,90.46,
vae_wgan_train_2822,50.0,4.34,19.16,73.5,
vae_wgan_train_2823,50.0,6.14,19.96,76.1,
vae_wgan_train_2824,50.0,5.07,19.52,74.59,
vae_wgan_train_2825,50.0,5.4,19.72,75.12,
vae_wgan_train_2826,50.0,20.37,19.92,90.29,
vae_wgan_train_2827,50.0,5.89,19.8,75.69,
vae_wgan_train_2828,50.0,20.61,19.96,90.57,
vae_wgan_train_2829,50.0,20.45,19.96,90.41,
vae_wgan_train_282,50.0,3.44,19.92,73.36,
vae_wgan_train_2830,50.0,20.61,19.92,90.53,
vae_wgan_train_2831,50.0,19.7,19.92,89.62,
vae_wgan_train_2832,50.0,5.32,19.96,75.28,
vae_wgan_train_2833,50.0,6.11,19.76,75.87,
vae_wgan_train_2834,50.0,5.79,19.96,75.75,
vae_wgan_train_2835,50.0,20.78,19.92,90.7,
vae_wgan_train_2836,50.0,19.98,19.92,89.9,
vae_wgan_train_2837,50.0,21.58,19.96,91.54,
vae_wgan_train_2838,50.0,20.17,19.96,90.13,
vae_wgan_train_2839,50.0,20.33,19.96,90.29,
vae_wgan_train_283,50.0,3.43,19.36,72.79,
vae_wgan_train_2840,50.0,21.18,19.96,91.14,
vae_wgan_train_2841,50.0,6.29,19.36,75.65,
vae_wgan_train_2842,50.0,6.49,19.76,76.25,
vae_wgan_train_2843,50.0,19.89,19.96,89.85,
vae_wgan_train_2844,50.0,20.62,19.96,90.58,
vae_wgan_train_2845,50.0,20.14,19.96,90.1,
vae_wgan_train_2846,50.0,19.57,19.92,89.49,
vae_wgan_train_2847,50.0,20.13,19.96,90.09,
vae_wgan_train_2848,50.0,21.15,19.84,90.99,
vae_wgan_train_2849,50.0,5.56,19.6,75.16,
vae_wgan_train_284,50.0,3.91,19.92,73.83,
vae_wgan_train_2850,50.0,5.0,19.28,74.28,
vae_wgan_train_2851,50.0,21.27,19.92,91.19,
vae_wgan_train_2852,50.0,21.01,19.96,90.97,
vae_wgan_train_2853,50.0,5.12,19.92,75.04,
vae_wgan_train_2854,50.0,20.36,19.92,90.28,
vae_wgan_train_2855,50.0,5.05,19.96,75.01,
vae_wgan_train_2856,50.0,4.75,19.0,73.75,
vae_wgan_train_2857,50.0,20.23,19.96,90.19,
vae_wgan_train_2858,50.0,6.12,19.52,75.64,
vae_wgan_train_2859,50.0,6.38,19.92,76.3,
vae_wgan_train_285,50.0,18.49,19.92,88.41,
vae_wgan_train_2860,50.0,6.26,19.92,76.18,
vae_wgan_train_2861,50.0,5.69,19.96,75.65,
vae_wgan_train_2862,50.0,5.57,19.92,75.49,
vae_wgan_train_2863,50.0,20.06,19.92,89.98,
vae_wgan_train_2864,50.0,20.08,19.96,90.04,
vae_wgan_train_2865,50.0,6.12,19.96,76.08,
vae_wgan_train_2866,50.0,6.06,19.92,75.98,
vae_wgan_train_2867,50.0,6.12,19.76,75.88,
vae_wgan_train_2868,50.0,19.82,19.96,89.78,
vae_wgan_train_2869,50.0,5.41,18.76,74.17,
vae_wgan_train_286,50.0,5.25,19.92,75.17,
vae_wgan_train_2870,50.0,5.55,19.92,75.47,
vae_wgan_train_2871,50.0,20.52,19.96,90.48,
vae_wgan_train_2872,50.0,19.87,19.92,89.79,
vae_wgan_train_2873,50.0,6.23,19.84,76.07,
vae_wgan_train_2874,50.0,5.25,19.68,74.93,
vae_wgan_train_2875,50.0,5.0,19.92,74.92,
vae_wgan_train_2876,50.0,4.65,19.76,74.41,
vae_wgan_train_2877,50.0,21.55,19.48,91.03,
vae_wgan_train_2878,50.0,6.32,19.16,75.48,
vae_wgan_train_2879,50.0,20.36,19.96,90.32,
vae_wgan_train_287,50.0,20.96,19.96,90.92,
vae_wgan_train_2880,50.0,5.91,20,75.91,
vae_wgan_train_2881,50.0,20.24,19.96,90.2,
vae_wgan_train_2882,50.0,20.21,19.96,90.17,
vae_wgan_train_2883,50.0,19.83,19.84,89.67,
vae_wgan_train_2884,50.0,20.03,19.96,89.99,
vae_wgan_train_2885,50.0,6.02,20,76.02,
vae_wgan_train_2886,50.0,5.73,19.92,75.65,
vae_wgan_train_2887,50.0,6.54,20,76.54,
vae_wgan_train_2888,50.0,6.56,19.96,76.52,
vae_wgan_train_2889,50.0,5.24,19.08,74.32,
vae_wgan_train_288,50.0,4.28,19.92,74.2,
vae_wgan_train_2890,50.0,5.2,19.96,75.16,
vae_wgan_train_2891,50.0,5.9,20,75.9,
vae_wgan_train_2892,50.0,4.37,19.92,74.29,
vae_wgan_train_2893,50.0,19.96,19.96,89.92,
vae_wgan_train_2894,50.0,20.95,19.96,90.91,
vae_wgan_train_2895,50.0,4.91,19.96,74.87,
vae_wgan_train_2896,50.0,7.14,20,77.14,
vae_wgan_train_2897,50.0,20.52,19.96,90.48,
vae_wgan_train_2898,50.0,20.52,19.96,90.48,
vae_wgan_train_2899,46.8,4.9,18.92,70.62,
vae_wgan_train_289,50.0,3.78,19.56,73.34,
vae_wgan_train_28,50.0,6.23,19.96,76.19,
vae_wgan_train_2900,50.0,19.96,20,89.96,
vae_wgan_train_2901,50.0,19.65,19.96,89.61,
vae_wgan_train_2902,50.0,20.02,19.96,89.98,
vae_wgan_train_2903,50.0,20.18,19.96,90.14,
vae_wgan_train_2904,50.0,20.15,19.96,90.11,
vae_wgan_train_2905,50.0,5.15,19.96,75.11,
vae_wgan_train_2906,50.0,19.99,19.96,89.95,
vae_wgan_train_2907,50.0,19.99,19.96,89.95,
vae_wgan_train_2908,50.0,19.47,19.92,89.39,
vae_wgan_train_2909,50.0,5.7,19.24,74.94,
vae_wgan_train_290,50.0,4.53,19.96,74.49,
vae_wgan_train_2910,50.0,19.9,19.96,89.86,
vae_wgan_train_2911,50.0,5.92,18.96,74.88,
vae_wgan_train_2912,50.0,5.92,18.96,74.88,
vae_wgan_train_2913,50.0,5.31,19.96,75.27,
vae_wgan_train_2914,50.0,5.55,19.44,74.99,
vae_wgan_train_2915,50.0,20.13,19.92,90.05,
vae_wgan_train_2916,50.0,20.12,19.92,90.04,
vae_wgan_train_2917,50.0,20.41,19.88,90.29,
vae_wgan_train_2918,50.0,6.5,19.92,76.42,
vae_wgan_train_2919,50.0,4.89,19.96,74.85,
vae_wgan_train_291,50.0,4.62,19.2,73.82,
vae_wgan_train_2920,50.0,19.99,19.96,89.95,
vae_wgan_train_2921,50.0,4.11,19.64,73.75,
vae_wgan_train_2922,50.0,19.49,19.8,89.29,
vae_wgan_train_2923,50.0,5.31,19.32,74.63,
vae_wgan_train_2924,50.0,5.32,19.96,75.28,
vae_wgan_train_2925,50.0,4.82,19.92,74.74,
vae_wgan_train_2926,50.0,20.82,19.96,90.78,
vae_wgan_train_2927,50.0,5.99,19.48,75.47,
vae_wgan_train_2928,50.0,20.26,19.96,90.22,
vae_wgan_train_2929,50.0,5.79,19.92,75.71,
vae_wgan_train_292,50.0,19.42,19.92,89.34,
vae_wgan_train_2930,50.0,20.25,19.96,90.21,
vae_wgan_train_2931,50.0,4.67,19.96,74.63,
vae_wgan_train_2932,50.0,20.11,19.88,89.99,
vae_wgan_train_2933,50.0,5.42,19.56,74.98,
vae_wgan_train_2934,50.0,21.42,19.92,91.34,
vae_wgan_train_2935,50.0,5.57,19.96,75.53,
vae_wgan_train_2936,50.0,20.49,19.96,90.45,
vae_wgan_train_2937,50.0,20.03,19.96,89.99,
vae_wgan_train_2938,50.0,20.04,19.96,90.0,
vae_wgan_train_2939,50.0,20.3,19.96,90.26,
vae_wgan_train_293,50.0,3.83,19.2,73.03,
vae_wgan_train_2940,50.0,19.76,19.92,89.68,
vae_wgan_train_2941,50.0,20.88,19.96,90.84,
vae_wgan_train_2942,50.0,20.38,19.8,90.18,
vae_wgan_train_2943,50.0,5.58,19.92,75.5,
vae_wgan_train_2944,50.0,20.6,19.92,90.52,
vae_wgan_train_2945,50.0,5.77,19.96,75.73,
vae_wgan_train_2946,50.0,4.52,20,74.52,
vae_wgan_train_2947,50.0,21.29,19.92,91.21,
vae_wgan_train_2948,50.0,20.8,19.96,90.76,
vae_wgan_train_2949,50.0,19.55,19.92,89.47,
vae_wgan_train_294,50.0,3.52,19.96,73.48,
vae_wgan_train_2950,50.0,20.34,19.84,90.18,
vae_wgan_train_2951,50.0,21.26,19.92,91.18,
vae_wgan_train_2952,50.0,20.03,19.96,89.99,
vae_wgan_train_2953,50.0,20.12,19.96,90.08,
vae_wgan_train_2954,50.0,6.5,19.76,76.26,
vae_wgan_train_2955,50.0,20.13,19.96,90.09,
vae_wgan_train_2956,50.0,5.16,19.96,75.12,
vae_wgan_train_2957,50.0,4.64,19.48,74.12,
vae_wgan_train_2958,50.0,4.47,19.92,74.39,
vae_wgan_train_2959,50.0,20.12,19.92,90.04,
vae_wgan_train_295,50.0,19.55,19.96,89.51,
vae_wgan_train_2960,50.0,5.27,19.32,74.59,
vae_wgan_train_2961,50.0,5.43,19.6,75.03,
vae_wgan_train_2962,50.0,20.1,19.92,90.02,
vae_wgan_train_2963,50.0,5.73,19.76,75.49,
vae_wgan_train_2964,50.0,4.57,19.68,74.25,
vae_wgan_train_2965,50.0,5.02,19.52,74.54,
vae_wgan_train_2966,50.0,4.48,19.92,74.4,
vae_wgan_train_2967,50.0,5.3,19.96,75.26,
vae_wgan_train_2968,50.0,18.99,19.72,88.71,
vae_wgan_train_2969,50.0,5.09,19.84,74.93,
vae_wgan_train_296,50.0,19.51,19.96,89.47,
vae_wgan_train_2970,50.0,20.02,19.96,89.98,
vae_wgan_train_2971,50.0,4.73,19.28,74.01,
vae_wgan_train_2972,50.0,4.25,18.84,73.09,
vae_wgan_train_2973,50.0,21.52,19.92,91.44,
vae_wgan_train_2974,50.0,20.06,19.92,89.98,
vae_wgan_train_2975,50.0,6.23,19.92,76.15,
vae_wgan_train_2976,50.0,19.65,19.96,89.61,
vae_wgan_train_2977,50.0,5.12,19.96,75.08,
vae_wgan_train_2978,50.0,5.24,19.96,75.2,
vae_wgan_train_2979,50.0,5.26,19.92,75.18,
vae_wgan_train_297,50.0,18.47,19.76,88.23,
vae_wgan_train_2980,50.0,4.88,19.96,74.84,
vae_wgan_train_2981,50.0,5.33,19.36,74.69,
vae_wgan_train_2982,50.0,5.84,19.32,75.16,
vae_wgan_train_2983,50.0,5.85,19.44,75.29,
vae_wgan_train_2984,50.0,19.57,19.6,89.17,
vae_wgan_train_2985,50.0,21.77,19.96,91.73,
vae_wgan_train_2986,50.0,6.03,19.92,75.95,
vae_wgan_train_2987,50.0,20.24,19.96,90.2,
vae_wgan_train_2988,50.0,20.63,20,90.63,
vae_wgan_train_2989,50.0,5.55,19.92,75.47,
vae_wgan_train_298,50.0,19.01,19.96,88.97,
vae_wgan_train_2990,50.0,20.15,19.96,90.11,
vae_wgan_train_2991,50.0,5.92,19.64,75.56,
vae_wgan_train_2992,50.0,5.34,18.84,74.18,
vae_wgan_train_2993,50.0,4.83,19.96,74.79,
vae_wgan_train_2994,50.0,20.06,19.92,89.98,
vae_wgan_train_2995,50.0,20.67,19.92,90.59,
vae_wgan_train_2996,50.0,20.09,19.96,90.05,
vae_wgan_train_2997,50.0,5.94,19.96,75.9,
vae_wgan_train_2998,50.0,20.02,19.96,89.98,
vae_wgan_train_2999,50.0,19.97,19.96,89.93,
vae_wgan_train_299,50.0,19.12,19.92,89.04,
vae_wgan_train_29,50.0,5.08,19.96,75.04,
vae_wgan_train_2,50.0,5.94,19.56,75.5,
vae_wgan_train_3000,50.0,20.09,19.92,90.01,
vae_wgan_train_3001,50.0,4.8,19.92,74.72,
vae_wgan_train_3002,50.0,21.14,19.92,91.06,
vae_wgan_train_3003,50.0,20.56,19.96,90.52,
vae_wgan_train_3004,50.0,5.24,19.96,75.2,
vae_wgan_train_3005,50.0,4.08,19.68,73.76,
vae_wgan_train_3006,50.0,18.99,19.96,88.95,
vae_wgan_train_3007,50.0,6.46,19.96,76.42,
vae_wgan_train_3008,50.0,20.02,19.96,89.98,
vae_wgan_train_3009,50.0,20.01,19.92,89.93,
vae_wgan_train_300,50.0,19.5,19.92,89.42,
vae_wgan_train_3010,50.0,20.1,19.96,90.06,
vae_wgan_train_3011,50.0,20.9,19.96,90.86,
vae_wgan_train_3012,50.0,5.82,19.08,74.9,
vae_wgan_train_3013,50.0,20.26,19.8,90.06,
vae_wgan_train_3014,50.0,5.07,19.92,74.99,
vae_wgan_train_3015,50.0,5.23,19.4,74.63,
vae_wgan_train_3016,50.0,5.63,19.8,75.43,
vae_wgan_train_3017,50.0,5.85,19.56,75.41,
vae_wgan_train_3018,50.0,20.72,19.92,90.64,
vae_wgan_train_3019,50.0,5.9,19.92,75.82,
vae_wgan_train_301,50.0,19.51,19.96,89.47,
vae_wgan_train_3020,50.0,5.98,19.96,75.94,
vae_wgan_train_3021,50.0,5.72,19.44,75.16,
vae_wgan_train_3022,50.0,20.26,19.96,90.22,
vae_wgan_train_3023,50.0,20.05,19.96,90.01,
vae_wgan_train_3024,50.0,20.22,19.92,90.14,
vae_wgan_train_3025,50.0,5.62,19.04,74.66,
vae_wgan_train_3026,50.0,20.66,19.96,90.62,
vae_wgan_train_3027,50.0,20.68,19.96,90.64,
vae_wgan_train_3028,50.0,5.8,18.8,74.6,
vae_wgan_train_3029,50.0,4.27,19.24,73.51,
vae_wgan_train_302,50.0,20.56,19.92,90.48,
vae_wgan_train_3030,50.0,21.46,19.92,91.38,
vae_wgan_train_3031,50.0,20.95,19.96,90.91,
vae_wgan_train_3032,50.0,5.81,19.2,75.01,
vae_wgan_train_3033,50.0,21.29,19.96,91.25,
vae_wgan_train_3034,50.0,5.42,19.72,75.14,
vae_wgan_train_3035,50.0,5.73,19.52,75.25,
vae_wgan_train_3036,50.0,20.64,19.96,90.6,
vae_wgan_train_3037,50.0,19.49,19.92,89.41,
vae_wgan_train_3038,50.0,5.73,19.96,75.69,
vae_wgan_train_3039,50.0,5.53,19.64,75.17,
vae_wgan_train_303,50.0,19.82,19.96,89.78,
vae_wgan_train_3040,50.0,6.13,19.96,76.09,
vae_wgan_train_3041,50.0,19.92,19.4,89.32,
vae_wgan_train_3042,50.0,19.63,19.92,89.55,
vae_wgan_train_3043,50.0,5.7,19.88,75.58,
vae_wgan_train_3044,50.0,20.85,19.92,90.77,
vae_wgan_train_3045,50.0,20.5,19.92,90.42,
vae_wgan_train_3046,50.0,5.26,19.76,75.02,
vae_wgan_train_3047,50.0,20.27,19.96,90.23,
vae_wgan_train_3048,50.0,19.45,19.4,88.85,
vae_wgan_train_3049,50.0,20.16,18.96,89.12,
vae_wgan_train_304,50.0,4.59,20,74.59,
vae_wgan_train_3050,50.0,5.09,19.96,75.05,
vae_wgan_train_3051,50.0,4.69,19.64,74.33,
vae_wgan_train_3052,50.0,20.5,19.88,90.38,
vae_wgan_train_3053,50.0,19.51,19.92,89.43,
vae_wgan_train_3054,50.0,5.55,19.68,75.23,
vae_wgan_train_3055,50.0,4.99,19.96,74.95,
vae_wgan_train_3056,50.0,20.34,19.96,90.3,
vae_wgan_train_3057,50.0,5.72,19.96,75.68,
vae_wgan_train_3058,50.0,21.01,19.96,90.97,
vae_wgan_train_3059,50.0,19.52,20,89.52,
vae_wgan_train_305,50.0,20.3,19.96,90.26,
vae_wgan_train_3060,50.0,20.43,19.8,90.23,
vae_wgan_train_3061,50.0,19.92,19.92,89.84,
vae_wgan_train_3062,50.0,21.07,19.92,90.99,
vae_wgan_train_3063,50.0,20.61,19.44,90.05,
vae_wgan_train_3064,50.0,19.16,19.92,89.08,
vae_wgan_train_3065,50.0,5.14,19.96,75.1,
vae_wgan_train_3066,50.0,5.72,19.56,75.28,
vae_wgan_train_3067,50.0,20.1,19.96,90.06,
vae_wgan_train_3068,50.0,5.13,19.92,75.05,
vae_wgan_train_3069,50.0,4.87,19.92,74.79,
vae_wgan_train_306,50.0,19.17,19.92,89.09,
vae_wgan_train_3070,50.0,19.5,19.6,89.1,
vae_wgan_train_3071,50.0,4.49,19.92,74.41,
vae_wgan_train_3072,50.0,20.31,19.96,90.27,
vae_wgan_train_3073,50.0,6.17,19.96,76.13,
vae_wgan_train_3074,50.0,5.19,19.68,74.87,
vae_wgan_train_3075,50.0,4.91,19.92,74.83,
vae_wgan_train_3076,50.0,19.67,19.92,89.59,
vae_wgan_train_3077,50.0,5.17,19.6,74.77,
vae_wgan_train_3078,50.0,5.68,19.08,74.76,
vae_wgan_train_3079,50.0,20.4,19.92,90.32,
vae_wgan_train_307,50.0,4.27,19.36,73.63,
vae_wgan_train_3080,50.0,19.28,19.92,89.2,
vae_wgan_train_3081,50.0,19.95,19.92,89.87,
vae_wgan_train_3082,50.0,5.26,19.0,74.26,
vae_wgan_train_3083,50.0,5.62,19.92,75.54,
vae_wgan_train_3084,50.0,5.4,18.56,73.96,
vae_wgan_train_3085,50.0,4.98,19.6,74.58,
vae_wgan_train_3086,50.0,4.89,19.92,74.81,
vae_wgan_train_3087,50.0,4.75,19.96,74.71,
vae_wgan_train_3088,50.0,20.2,19.92,90.12,
vae_wgan_train_3089,50.0,19.46,19.52,88.98,
vae_wgan_train_308,50.0,4.77,18.88,73.65,
vae_wgan_train_3090,50.0,19.9,19.96,89.86,
vae_wgan_train_3091,50.0,5.86,19.96,75.82,
vae_wgan_train_3092,50.0,6.25,19.32,75.57,
vae_wgan_train_3093,50.0,5.49,19.72,75.21,
vae_wgan_train_3094,50.0,19.46,19.92,89.38,
vae_wgan_train_3095,50.0,19.6,19.92,89.52,
vae_wgan_train_3096,50.0,6.26,19.92,76.18,
vae_wgan_train_3097,50.0,5.47,19.04,74.51,
vae_wgan_train_3098,50.0,5.76,19.88,75.64,
vae_wgan_train_3099,50.0,20.37,19.48,89.85,
vae_wgan_train_309,50.0,19.44,19.84,89.28,
vae_wgan_train_30,50.0,5.98,20,75.98,
vae_wgan_train_3100,50.0,21.53,19.96,91.49,
vae_wgan_train_3101,50.0,5.73,19.32,75.05,
vae_wgan_train_3102,50.0,21.24,19.96,91.2,
vae_wgan_train_3103,50.0,7.07,19.96,77.03,
vae_wgan_train_3104,50.0,20.06,19.96,90.02,
vae_wgan_train_3105,50.0,20.99,19.96,90.95,
vae_wgan_train_3106,50.0,5.11,19.96,75.07,
vae_wgan_train_3107,50.0,5.65,19.96,75.61,
vae_wgan_train_3108,50.0,5.19,19.72,74.91,
vae_wgan_train_3109,50.0,20.84,19.92,90.76,
vae_wgan_train_310,50.0,5.24,19.8,75.04,
vae_wgan_train_3110,50.0,21.01,19.96,90.97,
vae_wgan_train_3111,50.0,5.75,19.96,75.71,
vae_wgan_train_3112,50.0,5.74,19.92,75.66,
vae_wgan_train_3113,50.0,5.99,19.92,75.91,
vae_wgan_train_3114,50.0,20.45,19.96,90.41,
vae_wgan_train_3115,50.0,5.95,19.96,75.91,
vae_wgan_train_3116,50.0,20.19,19.96,90.15,
vae_wgan_train_3117,50.0,5.83,19.0,74.83,
vae_wgan_train_3118,50.0,4.99,19.28,74.27,
vae_wgan_train_3119,50.0,20.45,19.96,90.41,
vae_wgan_train_311,50.0,5.45,18.64,74.09,
vae_wgan_train_3120,50.0,6.27,19.96,76.23,
vae_wgan_train_3121,50.0,5.65,19.76,75.41,
vae_wgan_train_3122,50.0,19.83,19.92,89.75,
vae_wgan_train_3123,50.0,20.95,19.92,90.87,
vae_wgan_train_3124,50.0,20.64,19.96,90.6,
vae_wgan_train_3125,50.0,4.37,19.48,73.85,
vae_wgan_train_3126,50.0,6.11,19.72,75.83,
vae_wgan_train_3127,50.0,5.35,19.84,75.19,
vae_wgan_train_3128,50.0,5.9,19.96,75.86,
vae_wgan_train_3129,50.0,4.87,19.4,74.27,
vae_wgan_train_312,50.0,19.3,19.92,89.22,
vae_wgan_train_3130,50.0,4.27,19.92,74.19,
vae_wgan_train_3131,50.0,5.75,19.96,75.71,
vae_wgan_train_3132,50.0,5.68,19.2,74.88,
vae_wgan_train_3133,50.0,4.32,19.52,73.84,
vae_wgan_train_3134,50.0,20.27,19.96,90.23,
vae_wgan_train_3135,50.0,5.2,19.96,75.16,
vae_wgan_train_3136,50.0,20.78,20,90.78,
vae_wgan_train_3137,50.0,21.09,19.92,91.01,
vae_wgan_train_3138,50.0,7.03,20,77.03,
vae_wgan_train_3139,50.0,6.13,19.44,75.57,
vae_wgan_train_313,50.0,19.79,19.96,89.75,
vae_wgan_train_3140,50.0,5.91,19.04,74.95,
vae_wgan_train_3141,50.0,5.77,19.4,75.17,
vae_wgan_train_3142,50.0,4.89,19.96,74.85,
vae_wgan_train_3143,50.0,4.25,19.76,74.01,
vae_wgan_train_3144,50.0,6.12,19.32,75.44,
vae_wgan_train_3145,50.0,5.52,19.76,75.28,
vae_wgan_train_3146,50.0,20.85,19.96,90.81,
vae_wgan_train_3147,50.0,21.16,19.96,91.12,
vae_wgan_train_3148,50.0,20.54,19.08,89.62,
vae_wgan_train_3149,50.0,5.53,19.6,75.13,
vae_wgan_train_314,50.0,4.63,19.36,73.99,
vae_wgan_train_3150,50.0,5.6,19.28,74.88,
vae_wgan_train_3151,50.0,20.22,19.72,89.94,
vae_wgan_train_3152,50.0,20.96,19.6,90.56,
vae_wgan_train_3153,50.0,5.37,19.96,75.33,
vae_wgan_train_3154,50.0,6.91,20,76.91,
vae_wgan_train_3155,50.0,6.64,19.72,76.36,
vae_wgan_train_3156,50.0,20.05,19.52,89.57,
vae_wgan_train_3157,50.0,5.05,19.96,75.01,
vae_wgan_train_3158,50.0,6.51,19.92,76.43,
vae_wgan_train_3159,50.0,6.45,19.92,76.37,
vae_wgan_train_315,50.0,4.64,19.16,73.8,
vae_wgan_train_3160,50.0,20.83,19.96,90.79,
vae_wgan_train_3161,50.0,6.19,19.96,76.15,
vae_wgan_train_3162,50.0,5.69,19.92,75.61,
vae_wgan_train_3163,50.0,5.91,19.96,75.87,
vae_wgan_train_3164,50.0,4.98,19.96,74.94,
vae_wgan_train_3165,50.0,5.35,19.44,74.79,
vae_wgan_train_3166,50.0,5.84,19.72,75.56,
vae_wgan_train_3167,50.0,20.67,19.92,90.59,
vae_wgan_train_3168,50.0,20.74,19.96,90.7,
vae_wgan_train_3169,50.0,20.21,19.96,90.17,
vae_wgan_train_316,50.0,4.62,19.96,74.58,
vae_wgan_train_3170,50.0,5.47,19.24,74.71,
vae_wgan_train_3171,50.0,6.53,19.96,76.49,
vae_wgan_train_3172,50.0,20.96,19.92,90.88,
