Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_696,50.0,5.31,19.92,75.23,
vae_wgan_sample_697,50.0,5.69,19.96,75.65,
vae_wgan_sample_698,50.0,18.33,19.96,88.29,
vae_wgan_sample_699,45.2,4.7,19.96,69.86,
vae_wgan_sample_69,50.0,4.71,19.92,74.63,
vae_wgan_sample_6,50.0,19.03,19.96,88.99,
vae_wgan_sample_700,50.0,20.0,19.96,89.96,
vae_wgan_sample_701,50.0,18.78,19.96,88.74,
vae_wgan_sample_702,50.0,19.05,19.84,88.89,
vae_wgan_sample_703,50.0,5.98,19.96,75.94,
vae_wgan_sample_704,50.0,4.93,19.92,74.85,
vae_wgan_sample_705,50.0,5.04,19.92,74.96,
vae_wgan_sample_706,50.0,19.71,19.96,89.67,
vae_wgan_sample_707,50.0,5.9,19.92,75.82,
vae_wgan_sample_708,50.0,4.6,19.88,74.48,
vae_wgan_sample_709,50.0,4.76,19.96,74.72,
vae_wgan_sample_70,50.0,20.19,19.96,90.15,
vae_wgan_sample_710,50.0,5.86,19.96,75.82,
vae_wgan_sample_711,50.0,20.05,19.96,90.01,
vae_wgan_sample_712,50.0,6.26,19.88,76.14,
vae_wgan_sample_713,50.0,19.65,19.96,89.61,
vae_wgan_sample_714,50.0,2.93,19.2,72.13,
vae_wgan_sample_715,50.0,5.95,19.68,75.63,
vae_wgan_sample_716,50.0,20.17,19.92,90.09,
vae_wgan_sample_717,50.0,5.04,19.96,75.0,
vae_wgan_sample_718,50.0,19.97,19.96,89.93,
vae_wgan_sample_719,50.0,6.03,19.96,75.99,
vae_wgan_sample_71,50.0,19.8,19.96,89.76,
vae_wgan_sample_720,50.0,5.48,19.96,75.44,
vae_wgan_sample_721,50.0,5.76,19.96,75.72,
vae_wgan_sample_722,50.0,21.32,19.96,91.28,
vae_wgan_sample_723,50.0,20.73,20,90.73,
vae_wgan_sample_724,50.0,5.6,19.96,75.56,
vae_wgan_sample_725,50.0,19.83,19.96,89.79,
vae_wgan_sample_726,50.0,20.17,19.96,90.13,
vae_wgan_sample_727,50.0,19.52,19.96,89.48,
vae_wgan_sample_728,50.0,20.19,19.96,90.15,
vae_wgan_sample_729,50.0,4.82,19.92,74.74,
vae_wgan_sample_72,50.0,4.91,19.96,74.87,
vae_wgan_sample_730,50.0,18.5,19.92,88.42,
vae_wgan_sample_731,50.0,5.12,19.96,75.08,
vae_wgan_sample_732,50.0,4.74,19.88,74.62,
vae_wgan_sample_733,50.0,6.75,19.96,76.71,
vae_wgan_sample_734,50.0,6.08,19.96,76.04,
vae_wgan_sample_735,50.0,20.79,19.96,90.75,
vae_wgan_sample_736,50.0,5.76,19.96,75.72,
vae_wgan_sample_737,50.0,20.26,19.92,90.18,
vae_wgan_sample_738,50.0,5.9,19.96,75.86,
vae_wgan_sample_739,50.0,5.06,19.96,75.02,
vae_wgan_sample_73,50.0,5.97,19.96,75.93,
vae_wgan_sample_740,50.0,20.51,19.96,90.47,
vae_wgan_sample_741,50.0,4.92,19.92,74.84,
vae_wgan_sample_742,50.0,20.02,19.96,89.98,
vae_wgan_sample_743,50.0,20.84,19.96,90.8,
vae_wgan_sample_744,50.0,4.57,19.96,74.53,
vae_wgan_sample_745,50.0,5.08,19.96,75.04,
vae_wgan_sample_746,50.0,20.02,19.96,89.98,
vae_wgan_sample_747,50.0,19.97,19.96,89.93,
vae_wgan_sample_748,50.0,20.15,19.96,90.11,
vae_wgan_sample_749,50.0,21.05,19.96,91.01,
vae_wgan_sample_74,50.0,6.21,19.92,76.13,
vae_wgan_sample_750,50.0,4.97,19.96,74.93,
vae_wgan_sample_751,50.0,4.68,19.96,74.64,
vae_wgan_sample_752,50.0,5.1,19.96,75.06,
vae_wgan_sample_753,50.0,19.96,19.96,89.92,
vae_wgan_sample_754,50.0,19.42,19.96,89.38,
vae_wgan_sample_755,50.0,4.88,19.96,74.84,
vae_wgan_sample_756,50.0,5.19,19.96,75.15,
vae_wgan_sample_757,50.0,5.06,19.96,75.02,
vae_wgan_sample_758,50.0,4.92,19.96,74.88,
vae_wgan_sample_759,50.0,18.71,19.96,88.67,
vae_wgan_sample_75,50.0,20.74,19.96,90.7,
vae_wgan_sample_760,50.0,5.84,19.96,75.8,
vae_wgan_sample_761,50.0,20.88,19.96,90.84,
vae_wgan_sample_762,50.0,19.92,19.96,89.88,
vae_wgan_sample_763,50.0,19.86,19.92,89.78,
vae_wgan_sample_764,50.0,4.29,19.92,74.21,
vae_wgan_sample_765,50.0,19.56,19.92,89.48,
vae_wgan_sample_766,50.0,5.27,19.96,75.23,
vae_wgan_sample_767,50.0,19.69,19.96,89.65,
vae_wgan_sample_768,50.0,5.33,19.96,75.29,
vae_wgan_sample_769,50.0,20.1,19.96,90.06,
vae_wgan_sample_76,50.0,19.86,19.96,89.82,
vae_wgan_sample_770,50.0,20.52,19.96,90.48,
vae_wgan_sample_771,50.0,4.8,19.96,74.76,
vae_wgan_sample_772,50.0,19.82,19.96,89.78,
vae_wgan_sample_773,50.0,5.75,19.92,75.67,
vae_wgan_sample_774,50.0,20.45,19.96,90.41,
vae_wgan_sample_775,50.0,20.03,19.96,89.99,
vae_wgan_sample_776,50.0,6.11,19.92,76.03,
vae_wgan_sample_777,50.0,19.75,19.92,89.67,
vae_wgan_sample_778,50.0,20.54,20,90.54,
vae_wgan_sample_779,50.0,20.2,19.96,90.16,
vae_wgan_sample_77,50.0,18.82,20,88.82,
vae_wgan_sample_780,50.0,5.54,19.44,74.98,
vae_wgan_sample_781,50.0,4.07,18.68,72.75,
vae_wgan_sample_782,50.0,19.04,20,89.04,
vae_wgan_sample_783,50.0,5.38,19.96,75.34,
vae_wgan_sample_784,50.0,5.15,19.96,75.11,
vae_wgan_sample_785,50.0,4.39,19.96,74.35,
vae_wgan_sample_786,50.0,19.92,19.96,89.88,
vae_wgan_sample_787,50.0,19.91,19.64,89.55,
vae_wgan_sample_788,50.0,21.07,19.96,91.03,
vae_wgan_sample_789,50.0,5.75,19.96,75.71,
vae_wgan_sample_78,50.0,20.05,19.96,90.01,
vae_wgan_sample_790,50.0,19.74,19.96,89.7,
vae_wgan_sample_791,50.0,19.89,19.96,89.85,
vae_wgan_sample_792,50.0,5.64,19.96,75.6,
vae_wgan_sample_793,50.0,18.04,19.96,88.0,
vae_wgan_sample_794,50.0,21.18,19.92,91.1,
vae_wgan_sample_795,50.0,19.83,19.96,89.79,
vae_wgan_sample_796,50.0,4.87,19.88,74.75,
vae_wgan_sample_797,50.0,5.36,19.96,75.32,
vae_wgan_sample_798,50.0,4.99,19.92,74.91,
vae_wgan_sample_799,50.0,19.11,19.96,89.07,
vae_wgan_sample_79,50.0,19.97,19.96,89.93,
vae_wgan_sample_7,50.0,19.99,19.96,89.95,
vae_wgan_sample_800,50.0,20.35,19.96,90.31,
vae_wgan_sample_801,50.0,4.45,19.96,74.41,
vae_wgan_sample_802,50.0,6.49,19.96,76.45,
vae_wgan_sample_803,50.0,5.01,19.96,74.97,
vae_wgan_sample_804,50.0,20.98,19.96,90.94,
vae_wgan_sample_805,50.0,19.94,19.92,89.86,
vae_wgan_sample_806,50.0,5.14,19.92,75.06,
vae_wgan_sample_807,50.0,5.21,18.96,74.17,
vae_wgan_sample_808,50.0,18.78,19.96,88.74,
vae_wgan_sample_809,50.0,20.93,19.92,90.85,
vae_wgan_sample_80,50.0,20.2,19.96,90.16,
vae_wgan_sample_810,50.0,20.95,19.92,90.87,
vae_wgan_sample_811,50.0,19.96,19.96,89.92,
vae_wgan_sample_812,50.0,20.01,19.96,89.97,
vae_wgan_sample_813,50.0,20.03,19.96,89.99,
vae_wgan_sample_814,50.0,4.73,19.96,74.69,
vae_wgan_sample_815,50.0,4.68,19.92,74.6,
vae_wgan_sample_816,50.0,5.02,19.96,74.98,
vae_wgan_sample_817,50.0,4.52,19.96,74.48,
vae_wgan_sample_818,50.0,20.4,19.96,90.36,
vae_wgan_sample_819,50.0,19.07,19.96,89.03,
vae_wgan_sample_81,50.0,19.73,19.96,89.69,
vae_wgan_sample_820,50.0,19.64,19.92,89.56,
vae_wgan_sample_821,50.0,20.24,19.96,90.2,
vae_wgan_sample_822,22.0,5.57,19.88,47.45,
vae_wgan_sample_823,50.0,20.0,19.96,89.96,
vae_wgan_sample_824,50.0,4.73,19.96,74.69,
vae_wgan_sample_825,50.0,21.26,19.96,91.22,
vae_wgan_sample_826,50.0,4.89,19.96,74.85,
vae_wgan_sample_827,50.0,4.63,19.6,74.23,
vae_wgan_sample_828,50.0,20.62,19.96,90.58,
vae_wgan_sample_829,50.0,4.52,19.96,74.48,
vae_wgan_sample_82,50.0,19.93,19.96,89.89,
vae_wgan_sample_830,50.0,4.79,19.96,74.75,
vae_wgan_sample_831,50.0,19.96,19.96,89.92,
vae_wgan_sample_832,50.0,6.25,19.92,76.17,
vae_wgan_sample_833,50.0,4.33,19.52,73.85,
vae_wgan_sample_834,50.0,5.4,19.96,75.36,
vae_wgan_sample_835,50.0,20.02,19.92,89.94,
vae_wgan_sample_836,50.0,4.59,19.96,74.55,
vae_wgan_sample_837,50.0,19.63,19.96,89.59,
vae_wgan_sample_838,50.0,5.94,19.96,75.9,
vae_wgan_sample_839,50.0,4.96,19.96,74.92,
vae_wgan_sample_83,50.0,19.31,19.92,89.23,
vae_wgan_sample_840,50.0,21.65,19.96,91.61,
vae_wgan_sample_841,50.0,4.64,19.92,74.56,
vae_wgan_sample_842,50.0,5.51,19.92,75.43,
vae_wgan_sample_843,50.0,19.64,19.92,89.56,
vae_wgan_sample_844,50.0,19.98,19.96,89.94,
vae_wgan_sample_845,30.0,4.62,19.92,54.54,
vae_wgan_sample_846,50.0,5.49,17.96,73.45,
vae_wgan_sample_847,50.0,4.72,19.92,74.64,
vae_wgan_sample_848,50.0,6.28,19.96,76.24,
vae_wgan_sample_849,50.0,0.88,19.96,70.84,
vae_wgan_sample_84,50.0,5.39,19.96,75.35,
vae_wgan_sample_850,50.0,5.39,19.96,75.35,
vae_wgan_sample_851,50.0,19.7,19.96,89.66,
vae_wgan_sample_852,50.0,4.76,19.96,74.72,
vae_wgan_sample_853,50.0,4.88,19.96,74.84,
vae_wgan_sample_854,50.0,5.54,19.96,75.5,
vae_wgan_sample_855,50.0,20.99,19.96,90.95,
vae_wgan_sample_856,50.0,5.23,19.96,75.19,
vae_wgan_sample_857,50.0,5.46,19.96,75.42,
vae_wgan_sample_858,50.0,20.07,19.96,90.03,
vae_wgan_sample_859,50.0,6.34,19.96,76.3,
vae_wgan_sample_85,50.0,4.16,19.88,74.04,
vae_wgan_sample_860,50.0,19.67,19.96,89.63,
vae_wgan_sample_861,50.0,4.77,19.96,74.73,
vae_wgan_sample_862,50.0,5.54,19.96,75.5,
vae_wgan_sample_863,48.0,5.69,19.96,73.65,
vae_wgan_sample_864,50.0,6.04,19.96,76.0,
vae_wgan_sample_865,50.0,19.68,19.96,89.64,
vae_wgan_sample_866,50.0,6.45,19.96,76.41,
vae_wgan_sample_867,50.0,20.04,19.96,90.0,
vae_wgan_sample_868,50.0,4.66,19.96,74.62,
vae_wgan_sample_869,50.0,20.11,19.96,90.07,
vae_wgan_sample_86,50.0,4.79,19.92,74.71,
vae_wgan_sample_870,50.0,19.46,19.96,89.42,
vae_wgan_sample_871,50.0,20.06,19.96,90.02,
vae_wgan_sample_872,50.0,4.69,19.96,74.65,
vae_wgan_sample_873,50.0,3.49,18.64,72.13,
vae_wgan_sample_874,50.0,4.53,19.96,74.49,
vae_wgan_sample_875,50.0,20.57,19.96,90.53,
vae_wgan_sample_876,50.0,19.71,19.96,89.67,
vae_wgan_sample_877,50.0,20.83,19.96,90.79,
vae_wgan_sample_878,50.0,5.1,19.96,75.06,
vae_wgan_sample_879,50.0,19.69,19.96,89.65,
vae_wgan_sample_87,50.0,19.5,19.96,89.46,
vae_wgan_sample_880,50.0,19.83,19.92,89.75,
vae_wgan_sample_881,50.0,4.88,19.96,74.84,
vae_wgan_sample_882,50.0,19.28,19.92,89.2,
vae_wgan_sample_883,50.0,19.04,19.96,89.0,
vae_wgan_sample_884,50.0,4.78,19.92,74.7,
vae_wgan_sample_885,50.0,19.32,19.96,89.28,
vae_wgan_sample_886,50.0,20.05,19.92,89.97,
vae_wgan_sample_887,50.0,5.03,19.96,74.99,
vae_wgan_sample_888,50.0,20.76,19.96,90.72,
vae_wgan_sample_889,50.0,18.83,19.96,88.79,
vae_wgan_sample_88,50.0,5.11,19.96,75.07,
vae_wgan_sample_890,40.0,4.38,19.92,64.3,
vae_wgan_sample_891,25.2,1.07,14.96,41.23,
vae_wgan_sample_892,50.0,20.7,19.92,90.62,
vae_wgan_sample_893,50.0,6.13,19.96,76.09,
vae_wgan_sample_894,50.0,4.59,19.96,74.55,
vae_wgan_sample_895,50.0,3.88,19.92,73.8,
vae_wgan_sample_896,50.0,3.74,19.92,73.66,
vae_wgan_sample_897,50.0,20.34,19.96,90.3,
vae_wgan_sample_898,50.0,19.95,19.96,89.91,
vae_wgan_sample_899,50.0,5.14,20,75.14,
vae_wgan_sample_89,50.0,19.94,19.96,89.9,
vae_wgan_sample_8,50.0,19.85,19.92,89.77,
vae_wgan_sample_900,50.0,4.72,19.92,74.64,
vae_wgan_sample_901,50.0,4.24,19.56,73.8,
vae_wgan_sample_902,50.0,5.46,19.96,75.42,
vae_wgan_sample_903,30.0,4.36,19.92,54.28,
vae_wgan_sample_904,50.0,5.12,20,75.12,
vae_wgan_sample_905,50.0,19.71,19.96,89.67,
vae_wgan_sample_906,50.0,5.59,19.96,75.55,
vae_wgan_sample_907,50.0,19.83,19.96,89.79,
vae_wgan_sample_908,50.0,19.67,19.96,89.63,
vae_wgan_sample_909,50.0,4.57,19.92,74.49,
vae_wgan_sample_90,50.0,20.83,19.96,90.79,
vae_wgan_sample_910,50.0,20.79,19.96,90.75,
vae_wgan_sample_911,50.0,4.18,19.92,74.1,
vae_wgan_sample_912,50.0,19.99,19.96,89.95,
vae_wgan_sample_913,50.0,20.43,19.96,90.39,
vae_wgan_sample_914,50.0,5.72,19.92,75.64,
vae_wgan_sample_915,50.0,4.7,19.96,74.66,
vae_wgan_sample_916,50.0,19.83,19.92,89.75,
vae_wgan_sample_917,50.0,20.6,19.96,90.56,
vae_wgan_sample_918,50.0,6.83,19.96,76.79,
vae_wgan_sample_919,0.0,2.19,19.83,22.02,
vae_wgan_sample_91,50.0,20.75,19.96,90.71,
vae_wgan_sample_920,50.0,19.44,19.96,89.4,
vae_wgan_sample_921,50.0,19.77,19.92,89.69,
vae_wgan_sample_922,50.0,19.95,19.96,89.91,
vae_wgan_sample_923,50.0,20.2,19.96,90.16,
vae_wgan_sample_924,50.0,5.93,19.96,75.89,
vae_wgan_sample_925,50.0,4.88,19.96,74.84,
vae_wgan_sample_926,50.0,3.85,19.92,73.77,
vae_wgan_sample_927,50.0,19.32,19.92,89.24,
vae_wgan_sample_928,50.0,4.91,19.96,74.87,
vae_wgan_sample_929,50.0,20.74,19.96,90.7,
vae_wgan_sample_92,50.0,20.35,19.96,90.31,
vae_wgan_sample_930,50.0,19.62,19.96,89.58,
vae_wgan_sample_931,50.0,4.89,19.96,74.85,
vae_wgan_sample_932,50.0,19.55,19.96,89.51,
vae_wgan_sample_933,50.0,5.89,19.96,75.85,
vae_wgan_sample_934,50.0,5.8,19.88,75.68,
vae_wgan_sample_935,50.0,4.73,19.96,74.69,
vae_wgan_sample_936,50.0,4.73,19.96,74.69,
vae_wgan_sample_937,50.0,4.26,19.96,74.22,
vae_wgan_sample_938,50.0,20.13,19.92,90.05,
vae_wgan_sample_939,50.0,19.98,19.92,89.9,
vae_wgan_sample_93,50.0,19.78,19.96,89.74,
vae_wgan_sample_940,50.0,19.36,19.92,89.28,
vae_wgan_sample_941,50.0,4.28,19.92,74.2,
vae_wgan_sample_942,50.0,5.15,19.96,75.11,
vae_wgan_sample_943,50.0,20.02,19.96,89.98,
vae_wgan_sample_944,50.0,5.75,19.96,75.71,
vae_wgan_sample_945,50.0,4.65,19.96,74.61,
vae_wgan_sample_946,50.0,19.94,19.96,89.9,
vae_wgan_sample_947,50.0,3.67,19.92,73.59,
vae_wgan_sample_948,50.0,20.94,19.96,90.9,
vae_wgan_sample_949,50.0,4.87,19.96,74.83,
vae_wgan_sample_94,50.0,4.5,19.76,74.26,
vae_wgan_sample_950,50.0,4.77,19.96,74.73,
vae_wgan_sample_951,50.0,19.96,19.96,89.92,
vae_wgan_sample_952,50.0,20.09,19.92,90.01,
vae_wgan_sample_953,50.0,4.42,19.64,74.06,
vae_wgan_sample_954,50.0,19.76,19.96,89.72,
vae_wgan_sample_955,50.0,4.95,19.96,74.91,
vae_wgan_sample_956,50.0,19.45,19.96,89.41,
vae_wgan_sample_957,50.0,4.31,19.96,74.27,
vae_wgan_sample_958,50.0,5.73,19.92,75.65,
vae_wgan_sample_959,50.0,20.27,19.96,90.23,
vae_wgan_sample_95,50.0,5.18,19.96,75.14,
vae_wgan_sample_960,50.0,4.22,19.96,74.18,
vae_wgan_sample_961,50.0,5.21,19.96,75.17,
vae_wgan_sample_962,50.0,20.01,20,90.01,
vae_wgan_sample_963,50.0,19.76,19.96,89.72,
vae_wgan_sample_964,50.0,4.78,19.96,74.74,
vae_wgan_sample_965,50.0,4.67,19.96,74.63,
vae_wgan_sample_966,50.0,19.37,19.92,89.29,
vae_wgan_sample_967,50.0,4.92,19.96,74.88,
vae_wgan_sample_968,50.0,4.35,19.92,74.27,
vae_wgan_sample_969,50.0,21.05,19.96,91.01,
vae_wgan_sample_96,50.0,4.79,19.96,74.75,
vae_wgan_sample_970,50.0,20.49,19.96,90.45,
vae_wgan_sample_971,50.0,4.56,19.96,74.52,
vae_wgan_sample_972,50.0,20.14,19.92,90.06,
vae_wgan_sample_973,50.0,4.49,19.92,74.41,
vae_wgan_sample_974,50.0,4.92,19.96,74.88,
vae_wgan_sample_975,50.0,4.74,19.96,74.7,
vae_wgan_sample_976,50.0,21.18,19.96,91.14,
vae_wgan_sample_977,50.0,4.76,19.92,74.68,
vae_wgan_sample_978,50.0,5.36,19.96,75.32,
vae_wgan_sample_979,50.0,4.96,19.96,74.92,
vae_wgan_sample_97,50.0,16.05,19.92,85.97,
vae_wgan_sample_980,50.0,19.66,19.96,89.62,
vae_wgan_sample_981,50.0,4.93,19.96,74.89,
vae_wgan_sample_982,50.0,21.09,20,91.09,
vae_wgan_sample_983,50.0,5.51,19.96,75.47,
vae_wgan_sample_984,50.0,19.81,19.96,89.77,
vae_wgan_sample_985,50.0,5.42,19.96,75.38,
vae_wgan_sample_986,50.0,19.64,19.92,89.56,
vae_wgan_sample_987,50.0,4.53,19.92,74.45,
vae_wgan_sample_988,50.0,19.59,19.96,89.55,
vae_wgan_sample_989,50.0,4.98,19.92,74.9,
vae_wgan_sample_98,50.0,19.56,19.96,89.52,
vae_wgan_sample_990,50.0,19.88,19.96,89.84,
vae_wgan_sample_991,50.0,6.1,19.76,75.86,
vae_wgan_sample_992,50.0,6.05,19.96,76.01,
vae_wgan_sample_993,50.0,4.68,19.96,74.64,
vae_wgan_sample_994,50.0,20.52,19.96,90.48,
vae_wgan_sample_995,50.0,5.92,19.36,75.28,
vae_wgan_sample_996,50.0,4.74,19.92,74.66,
vae_wgan_sample_997,50.0,4.22,19.92,74.14,
vae_wgan_sample_998,50.0,5.8,19.96,75.76,
vae_wgan_sample_999,50.0,4.7,19.92,74.62,
vae_wgan_sample_99,50.0,20.32,19.96,90.28,
vae_wgan_sample_9,50.0,4.5,19.96,74.46,
Mean,49.58,11.51,19.9,80.98,
