Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_840,50.0,4.32,19.92,74.24,
vae_wgan_sample_841,50.0,5.58,19.64,75.22,
vae_wgan_sample_842,50.0,4.87,19.36,74.23,
vae_wgan_sample_843,50.0,6.2,19.96,76.16,
vae_wgan_sample_844,50.0,5.01,19.48,74.49,
vae_wgan_sample_845,50.0,20.2,19.96,90.16,
vae_wgan_sample_846,50.0,19.4,19.84,89.24,
vae_wgan_sample_847,50.0,4.98,19.92,74.9,
vae_wgan_sample_848,50.0,20.09,19.32,89.41,
vae_wgan_sample_849,50.0,19.79,19.96,89.75,
vae_wgan_sample_84,50.0,20.06,19.92,89.98,
vae_wgan_sample_850,50.0,4.75,19.64,74.39,
vae_wgan_sample_851,50.0,4.76,19.96,74.72,
vae_wgan_sample_852,50.0,5.87,19.48,75.35,
vae_wgan_sample_853,50.0,5.39,19.44,74.83,
vae_wgan_sample_854,50.0,19.9,19.92,89.82,
vae_wgan_sample_855,50.0,21.49,19.96,91.45,
vae_wgan_sample_856,50.0,4.77,19.76,74.53,
vae_wgan_sample_857,50.0,4.65,19.92,74.57,
vae_wgan_sample_858,50.0,4.2,19.8,74.0,
vae_wgan_sample_859,50.0,6.39,19.28,75.67,
vae_wgan_sample_85,50.0,19.52,19.96,89.48,
vae_wgan_sample_860,50.0,19.86,19.96,89.82,
vae_wgan_sample_861,50.0,20.05,19.96,90.01,
vae_wgan_sample_862,50.0,6.63,19.96,76.59,
vae_wgan_sample_863,50.0,4.09,19.92,74.01,
vae_wgan_sample_864,50.0,19.75,19.96,89.71,
vae_wgan_sample_865,50.0,19.86,19.96,89.82,
vae_wgan_sample_866,50.0,4.62,19.92,74.54,
vae_wgan_sample_867,50.0,5.7,19.76,75.46,
vae_wgan_sample_868,50.0,19.55,19.96,89.51,
vae_wgan_sample_869,50.0,5.26,19.6,74.86,
vae_wgan_sample_86,50.0,20.95,20,90.95,
vae_wgan_sample_870,50.0,19.96,19.92,89.88,
vae_wgan_sample_871,50.0,5.42,19.72,75.14,
vae_wgan_sample_872,50.0,6.69,19.96,76.65,
vae_wgan_sample_873,50.0,19.71,19.96,89.67,
vae_wgan_sample_874,50.0,4.85,19.92,74.77,
vae_wgan_sample_875,50.0,5.94,20,75.94,
vae_wgan_sample_876,50.0,5.38,19.92,75.3,
vae_wgan_sample_877,50.0,4.89,19.92,74.81,
vae_wgan_sample_878,50.0,6.42,19.64,76.06,
vae_wgan_sample_879,50.0,17.85,19.92,87.77,
vae_wgan_sample_87,50.0,5.88,19.92,75.8,
vae_wgan_sample_880,50.0,4.75,19.92,74.67,
vae_wgan_sample_881,50.0,19.13,19.92,89.05,
vae_wgan_sample_882,50.0,4.82,19.96,74.78,
vae_wgan_sample_883,50.0,6.55,19.96,76.51,
vae_wgan_sample_884,50.0,3.95,19.92,73.87,
vae_wgan_sample_885,50.0,6.04,19.96,76.0,
vae_wgan_sample_886,50.0,19.44,19.92,89.36,
vae_wgan_sample_887,50.0,19.98,19.92,89.9,
vae_wgan_sample_888,50.0,5.08,19.96,75.04,
vae_wgan_sample_889,50.0,19.94,19.96,89.9,
vae_wgan_sample_88,50.0,1.66,19.8,71.46,
vae_wgan_sample_890,50.0,5.88,19.92,75.8,
vae_wgan_sample_891,50.0,6.91,20,76.91,
vae_wgan_sample_892,50.0,6.03,19.92,75.95,
vae_wgan_sample_893,50.0,5.25,19.96,75.21,
vae_wgan_sample_894,50.0,19.48,19.96,89.44,
vae_wgan_sample_895,50.0,21.66,19.96,91.62,
vae_wgan_sample_896,50.0,5.17,19.96,75.13,
vae_wgan_sample_897,50.0,4.04,19.88,73.92,
vae_wgan_sample_898,50.0,5.8,19.92,75.72,
vae_wgan_sample_899,50.0,20.74,19.96,90.7,
vae_wgan_sample_89,50.0,19.34,19.92,89.26,
vae_wgan_sample_8,50.0,4.76,19.92,74.68,
vae_wgan_sample_900,50.0,20.79,19.96,90.75,
vae_wgan_sample_901,50.0,4.96,19.96,74.92,
vae_wgan_sample_902,50.0,2.07,19.96,72.03,
vae_wgan_sample_903,50.0,19.75,19.96,89.71,
vae_wgan_sample_904,50.0,5.41,19.2,74.61,
vae_wgan_sample_905,50.0,20.68,19.92,90.6,
vae_wgan_sample_906,50.0,21.02,19.96,90.98,
vae_wgan_sample_907,50.0,5.7,19.96,75.66,
vae_wgan_sample_908,50.0,5.84,19.96,75.8,
vae_wgan_sample_909,50.0,5.37,19.92,75.29,
vae_wgan_sample_90,50.0,4.64,19.52,74.16,
vae_wgan_sample_910,50.0,5.68,20,75.68,
vae_wgan_sample_911,50.0,4.85,19.8,74.65,
vae_wgan_sample_912,50.0,19.83,19.96,89.79,
vae_wgan_sample_913,50.0,4.76,19.92,74.68,
vae_wgan_sample_914,50.0,19.8,19.64,89.44,
vae_wgan_sample_915,50.0,20.02,19.96,89.98,
vae_wgan_sample_916,50.0,5.42,19.96,75.38,
vae_wgan_sample_917,50.0,20.8,19.92,90.72,
vae_wgan_sample_918,50.0,20.22,19.96,90.18,
vae_wgan_sample_919,50.0,19.28,19.92,89.2,
vae_wgan_sample_91,50.0,4.26,19.92,74.18,
vae_wgan_sample_920,50.0,20.64,19.96,90.6,
vae_wgan_sample_921,50.0,6.07,19.92,75.99,
vae_wgan_sample_922,50.0,19.73,19.88,89.61,
vae_wgan_sample_923,50.0,5.17,19.96,75.13,
vae_wgan_sample_924,50.0,16.92,19.44,86.36,
vae_wgan_sample_925,50.0,5.01,19.96,74.97,
vae_wgan_sample_926,50.0,20.83,19.92,90.75,
vae_wgan_sample_927,50.0,20.38,20,90.38,
vae_wgan_sample_928,50.0,5.54,19.36,74.9,
vae_wgan_sample_929,50.0,7.17,20,77.17,
vae_wgan_sample_92,50.0,6.02,19.76,75.78,
vae_wgan_sample_930,50.0,19.72,19.96,89.68,
vae_wgan_sample_931,50.0,4.17,19.44,73.61,
vae_wgan_sample_932,50.0,4.97,19.96,74.93,
vae_wgan_sample_933,50.0,20.05,19.96,90.01,
vae_wgan_sample_934,50.0,5.54,19.96,75.5,
vae_wgan_sample_935,50.0,5.31,19.96,75.27,
vae_wgan_sample_936,50.0,20.85,19.96,90.81,
vae_wgan_sample_937,50.0,5.91,19.96,75.87,
vae_wgan_sample_938,50.0,6.07,19.24,75.31,
vae_wgan_sample_939,50.0,4.73,19.96,74.69,
vae_wgan_sample_93,50.0,5.52,19.92,75.44,
vae_wgan_sample_940,50.0,6.16,19.92,76.08,
vae_wgan_sample_941,50.0,5.33,19.96,75.29,
vae_wgan_sample_942,50.0,20.37,19.96,90.33,
vae_wgan_sample_943,50.0,5.48,19.96,75.44,
vae_wgan_sample_944,50.0,4.36,19.96,74.32,
vae_wgan_sample_945,50.0,20.23,19.96,90.19,
vae_wgan_sample_946,50.0,20.56,19.96,90.52,
vae_wgan_sample_947,50.0,20.26,19.96,90.22,
vae_wgan_sample_948,50.0,5.99,19.92,75.91,
vae_wgan_sample_949,50.0,4.57,18.52,73.09,
vae_wgan_sample_94,50.0,20.19,19.92,90.11,
vae_wgan_sample_950,50.0,19.82,19.92,89.74,
vae_wgan_sample_951,50.0,5.6,19.12,74.72,
vae_wgan_sample_952,50.0,19.6,19.92,89.52,
vae_wgan_sample_953,50.0,20.2,19.96,90.16,
vae_wgan_sample_954,50.0,16.31,19.96,86.27,
vae_wgan_sample_955,50.0,5.39,19.8,75.19,
vae_wgan_sample_956,50.0,4.6,19.96,74.56,
vae_wgan_sample_957,50.0,21.16,19.92,91.08,
vae_wgan_sample_958,50.0,4.83,19.96,74.79,
vae_wgan_sample_959,50.0,4.99,19.44,74.43,
vae_wgan_sample_95,50.0,19.85,20,89.85,
vae_wgan_sample_960,50.0,19.96,19.96,89.92,
vae_wgan_sample_961,50.0,4.62,19.92,74.54,
vae_wgan_sample_962,50.0,21.15,19.92,91.07,
vae_wgan_sample_963,50.0,5.69,19.4,75.09,
vae_wgan_sample_964,50.0,6.03,19.92,75.95,
vae_wgan_sample_965,50.0,19.37,19.6,88.97,
vae_wgan_sample_966,50.0,19.77,19.92,89.69,
vae_wgan_sample_967,50.0,5.06,19.96,75.02,
vae_wgan_sample_968,50.0,20.36,19.96,90.32,
vae_wgan_sample_969,50.0,3.48,19.92,73.4,
vae_wgan_sample_96,50.0,4.49,19.28,73.77,
vae_wgan_sample_970,50.0,20.44,19.92,90.36,
vae_wgan_sample_971,50.0,5.45,19.52,74.97,
vae_wgan_sample_972,50.0,20.33,19.96,90.29,
vae_wgan_sample_973,50.0,19.79,19.96,89.75,
vae_wgan_sample_974,50.0,6.17,19.96,76.13,
vae_wgan_sample_975,50.0,19.15,19.96,89.11,
vae_wgan_sample_976,50.0,20.03,19.92,89.95,
vae_wgan_sample_977,50.0,5.92,19.92,75.84,
vae_wgan_sample_978,50.0,21.06,19.92,90.98,
vae_wgan_sample_979,50.0,5.35,19.96,75.31,
vae_wgan_sample_97,50.0,19.44,19.92,89.36,
vae_wgan_sample_980,50.0,6.0,19.96,75.96,
vae_wgan_sample_981,50.0,20.28,19.96,90.24,
vae_wgan_sample_982,50.0,5.84,19.96,75.8,
vae_wgan_sample_983,50.0,6.42,19.92,76.34,
vae_wgan_sample_984,50.0,19.98,19.92,89.9,
vae_wgan_sample_985,50.0,20.79,19.92,90.71,
vae_wgan_sample_986,50.0,5.07,19.92,74.99,
vae_wgan_sample_987,50.0,20.26,19.96,90.22,
vae_wgan_sample_988,50.0,16.5,19.92,86.42,
vae_wgan_sample_989,50.0,21.15,19.96,91.11,
vae_wgan_sample_98,50.0,19.84,19.96,89.8,
vae_wgan_sample_990,50.0,21.35,18.48,89.83,
vae_wgan_sample_991,50.0,5.43,19.96,75.39,
vae_wgan_sample_992,50.0,4.8,19.92,74.72,
vae_wgan_sample_993,50.0,4.73,19.96,74.69,
vae_wgan_sample_994,50.0,4.35,19.92,74.27,
vae_wgan_sample_995,50.0,5.0,20,75.0,
vae_wgan_sample_996,50.0,19.37,19.08,88.45,
vae_wgan_sample_997,50.0,20.0,19.92,89.92,
vae_wgan_sample_998,50.0,5.43,19.56,74.99,
vae_wgan_sample_999,50.0,4.0,19.6,73.6,
vae_wgan_sample_99,50.0,20.71,19.96,90.67,
vae_wgan_sample_9,50.0,4.8,19.92,74.72,
Mean,49.83,11.07,19.8,80.7,
